ID lead;fonte do lead;status atual;scoring;engagement score;data de criação;data de conversão
628225;Orgânico;Apresentação;110;0;29/06/2016 07:17;29/06/2016 07:27
628209;Google;Qualificado;100;0;29/06/2016 07:08;29/06/2016 07:10
628208;Google;Interessado;265;0;29/06/2016 07:08;29/06/2016 07:10
628181;Google;Lead Ruim;80;0;29/06/2016 06:49;29/06/2016 06:59
628164;Google;Qualificado;202;40;29/06/2016 06:42;29/06/2016 06:44
628158;Google;Apresentação;60;0;29/06/2016 06:39;29/06/2016 06:45
628153;Google;Amostras;50;0;29/06/2016 06:37;29/06/2016 07:08
628149;Google;Amostras;60;0;29/06/2016 06:35;29/06/2016 06:54
628129;Google;Amostras;60;0;29/06/2016 06:26;29/06/2016 06:31
628113;Google;Amostras;200;0;29/06/2016 06:18;29/06/2016 06:18
628094;Google;Apresentação;55;0;29/06/2016 06:09;29/06/2016 06:10
628080;Google;Lead Ruim;70;0;29/06/2016 05:57;29/06/2016 06:11
628064;Google;Apresentação;80;0;29/06/2016 05:49;29/06/2016 06:00
628048;Google;Qualificado;60;0;29/06/2016 05:38;29/06/2016 05:56
628025;Google;Qualificado;130;10;29/06/2016 05:22;29/06/2016 05:57
627996;Google;Lead Ruim;80;0;29/06/2016 04:54;29/06/2016 04:55
627983;Google;Apresentação;205;0;29/06/2016 04:32;29/06/2016 04:33
627970;Google;Qualificado;65;0;29/06/2016 04:16;29/06/2016 04:16
627952;Orgânico;Lead Ruim;100;0;29/06/2016 03:52;29/06/2016 03:54
627877;Orgânico;Qualificado;110;0;28/06/2016 20:55;28/06/2016 21:00
627871;Orgânico;Qualificado;90;0;28/06/2016 20:08;28/06/2016 20:15
627853;Google;Apresentação;115;0;28/06/2016 19:00;28/06/2016 19:06
627769;Orgânico;Apresentação;175;0;28/06/2016 17:00;28/06/2016 17:01
627749;Orgânico;Apresentação;80;0;28/06/2016 16:29;28/06/2016 16:33
627715;Google;Lead Ruim;140;0;28/06/2016 15:36;19/07/2016 06:15
627713;Orgânico;Não Elegível;125;0;28/06/2016 15:26;28/06/2016 15:27
627679;Orgânico;Amostras;200;0;28/06/2016 14:27;28/06/2016 14:28
627637;Orgânico;Apresentação;90;0;28/06/2016 13:38;28/06/2016 13:40
627632;Google;Apresentação;70;0;28/06/2016 13:36;28/06/2016 13:37
627610;Orgânico;Qualificado;245;10;28/06/2016 13:11;28/06/2016 13:32
627593;Google;Qualificado;170;50;28/06/2016 13:00;30/06/2016 09:48
627558;Indicação;Fechado;55;0;28/06/2016 12:33;
627548;Google;Apresentação;140;0;28/06/2016 12:27;28/06/2016 13:28
627539;Indicação;Fechado;35;0;28/06/2016 12:18;
627538;Orgânico;Qualificado;110;10;28/06/2016 12:17;28/06/2016 12:21
627535;Google;Amostras;70;0;28/06/2016 12:16;28/06/2016 12:32
627529;Google;Apresentação;150;0;28/06/2016 12:05;28/06/2016 12:05
627528;Google;Qualificado;70;0;28/06/2016 12:05;28/06/2016 12:15
627490;Orgânico;Apresentação;90;0;28/06/2016 11:40;28/06/2016 11:41
627485;Indicação;Fechado;0;0;28/06/2016 11:37;
627472;Google;Fechado;175;0;28/06/2016 11:27;28/06/2016 11:27
627462;Indicação;Fechado;0;0;28/06/2016 11:22;
627411;Google;Apresentação;80;0;28/06/2016 10:49;28/06/2016 10:50
627384;Google;Apresentação;80;0;28/06/2016 10:27;28/06/2016 10:28
627373;Google;Qualificado;140;50;28/06/2016 10:16;28/06/2016 10:21
627366;Google;Qualificado;100;20;28/06/2016 10:12;28/06/2016 11:49
627365;Orgânico;Qualificado;150;0;28/06/2016 10:12;28/06/2016 10:13
627358;Google;Apresentação;120;0;28/06/2016 10:07;28/06/2016 10:25
627315;Google;Qualificado;70;0;28/06/2016 09:36;28/06/2016 09:36
627307;Google;Qualificado;80;0;28/06/2016 09:30;28/06/2016 09:30
627299;Google;Qualificado;95;0;28/06/2016 09:23;28/06/2016 12:24
627296;Orgânico;Qualificado;110;0;28/06/2016 09:19;28/06/2016 09:39
627287;Google;Apresentação;185;0;28/06/2016 09:12;28/06/2016 09:15
627274;Google;Não Elegível;80;0;28/06/2016 08:58;28/06/2016 09:07
627247;Google;Qualificado;60;0;28/06/2016 08:37;28/06/2016 08:55
627236;Google;Lead Ruim;100;0;28/06/2016 08:24;28/06/2016 08:35
627234;Google;Qualificado;145;20;28/06/2016 08:24;30/06/2016 12:32
627212;Google;Amostras;165;0;28/06/2016 08:04;28/06/2016 08:04
627210;Orgânico;Qualificado;205;0;28/06/2016 08:04;28/06/2016 08:07
627187;Orgânico;Qualificado;115;0;28/06/2016 07:48;28/06/2016 07:59
627186;Indicação;Interessado;0;0;28/06/2016 07:48;
627178;Google;Apresentação;60;0;28/06/2016 07:35;28/06/2016 08:14
627173;Indicação;Qualificado;20;0;28/06/2016 07:30;
627161;Google;Amostras;145;0;28/06/2016 07:19;28/06/2016 07:22
627147;Google;Apresentação;75;0;28/06/2016 07:08;28/06/2016 07:08
627146;Google;Qualificado;190;70;28/06/2016 07:07;28/06/2016 08:52
627139;Google;Amostras;70;0;28/06/2016 07:05;28/06/2016 07:09
627135;Orgânico;Qualificado;80;0;28/06/2016 07:04;28/06/2016 07:11
627121;Google;Apresentação;120;0;28/06/2016 06:54;28/06/2016 07:13
627119;Indicação;Qualificado;120;100;28/06/2016 06:53;
627113;Orgânico;Fechado;175;0;28/06/2016 06:51;28/06/2016 07:29
627108;Google;Apresentação;200;0;28/06/2016 06:47;28/06/2016 06:49
627107;Indicação;Qualificado;60;0;28/06/2016 06:46;
627106;Indicação;Fechado;0;0;28/06/2016 06:46;
627100;Google;Lead Ruim;60;0;28/06/2016 06:44;28/06/2016 06:54
627081;Google;Lead Ruim;60;0;28/06/2016 06:33;28/06/2016 06:38
627039;Indicação;Qualificado;35;0;28/06/2016 06:09;
627035;Google;Amostras;80;0;28/06/2016 06:07;28/06/2016 06:13
626991;Google;Não Elegível;125;0;28/06/2016 05:38;11/07/2016 03:38
626989;Google;Lead Ruim;120;0;28/06/2016 05:36;28/06/2016 06:09
626976;Google;Fechado;275;0;28/06/2016 05:27;28/06/2016 05:27
626970;Indicação;Qualificado;175;20;28/06/2016 05:22;
626947;Google;Apresentação;220;0;28/06/2016 05:02;28/06/2016 05:04
626945;Google;Qualificado;80;0;28/06/2016 04:59;28/06/2016 05:26
626942;Google;Apresentação;215;0;28/06/2016 04:56;28/06/2016 05:43
626930;Orgânico;Apresentação;110;0;28/06/2016 04:46;28/06/2016 04:47
626908;Google;Apresentação;145;0;28/06/2016 04:31;28/06/2016 04:39
626900;Google;Amostras;70;0;28/06/2016 04:20;28/06/2016 04:24
626895;Google;Apresentação;165;0;28/06/2016 04:13;28/06/2016 04:17
626890;Orgânico;Fechado;210;0;28/06/2016 03:52;28/06/2016 04:00
626860;Google;Qualificado;140;0;28/06/2016 02:51;28/06/2016 02:58
626816;Google;Lead Ruim;55;0;27/06/2016 19:33;27/06/2016 19:33
626815;Google;Amostras;95;0;27/06/2016 19:27;27/06/2016 19:30
626813;Orgânico;Fechado;265;0;27/06/2016 19:24;27/06/2016 19:27
626800;Google;Qualificado;85;0;27/06/2016 18:46;27/06/2016 18:49
626734;Google;Apresentação;165;0;27/06/2016 16:57;27/06/2016 16:58
626664;Orgânico;Apresentação;160;0;27/06/2016 15:37;27/06/2016 15:39
626584;Orgânico;Apresentação;200;0;27/06/2016 13:42;29/06/2016 08:04
626579;Orgânico;Apresentação;80;0;27/06/2016 13:26;27/06/2016 13:26
626569;Google;Não Elegível;110;0;27/06/2016 13:07;27/06/2016 13:09
626523;Indicação;Qualificado;0;0;27/06/2016 12:35;
626514;Google;Lead Ruim;70;0;27/06/2016 12:28;27/06/2016 12:49
626511;Google;Apresentação;75;0;27/06/2016 12:26;27/06/2016 12:28
626477;Google;Qualificado;105;0;27/06/2016 11:58;27/06/2016 12:07
626475;Google;Qualificado;90;0;27/06/2016 11:57;27/06/2016 12:10
626471;Orgânico;Lead Ruim;100;0;27/06/2016 11:54;27/06/2016 12:04
626438;Indicação;Fechado;0;0;27/06/2016 11:36;
626413;Google;Qualificado;60;0;27/06/2016 11:20;27/06/2016 11:35
626338;Google;Qualificado;55;0;27/06/2016 10:30;27/06/2016 10:30
626334;Google;Não Elegível;120;0;27/06/2016 10:27;27/06/2016 10:29
626333;Google;Lead Ruim;180;0;27/06/2016 10:27;27/06/2016 10:41
626317;Google;Apresentação;50;0;27/06/2016 10:12;27/06/2016 10:12
626301;Google;Qualificado;80;0;27/06/2016 09:59;27/06/2016 10:05
626274;Indicação;Qualificado;0;0;27/06/2016 09:45;
626257;Orgânico;Qualificado;125;0;27/06/2016 09:32;27/06/2016 09:33
626216;Indicação;Qualificado;70;50;27/06/2016 09:04;
626212;Google;Lead Ruim;60;0;27/06/2016 09:01;27/06/2016 09:39
626197;Google;Amostras;80;0;27/06/2016 08:49;27/06/2016 09:15
626187;Orgânico;Não Elegível;100;0;27/06/2016 08:37;27/06/2016 08:39
626184;Google;Apresentação;145;0;27/06/2016 08:35;27/06/2016 08:38
626180;Google;Apresentação;70;0;27/06/2016 08:32;11/07/2016 08:48
626161;Orgânico;Qualificado;285;30;27/06/2016 08:18;27/06/2016 08:35
626142;Orgânico;Interessado;110;0;27/06/2016 08:04;27/06/2016 08:09
626132;Google;Apresentação;120;0;27/06/2016 08:00;27/06/2016 08:06
626092;Google;Apresentação;90;0;27/06/2016 07:36;27/06/2016 08:01
626060;Google;Apresentação;70;0;27/06/2016 07:14;27/06/2016 08:01
626003;Google;Não Elegível;70;0;27/06/2016 06:48;27/06/2016 07:26
625995;Google;Apresentação;110;0;27/06/2016 06:43;19/07/2016 18:58
625984;Google;Qualificado;100;0;27/06/2016 06:37;27/06/2016 06:51
625971;Google;Lead Ruim;70;0;27/06/2016 06:28;27/06/2016 06:53
625939;Google;Apresentação;65;0;27/06/2016 06:08;27/06/2016 06:08
625894;Google;Qualificado;155;20;27/06/2016 05:42;27/06/2016 05:44
625892;Google;Qualificado;175;0;27/06/2016 05:42;27/06/2016 05:52
625867;Google;Apresentação;150;0;27/06/2016 05:28;27/06/2016 05:40
625866;Google;Qualificado;120;0;27/06/2016 05:28;27/06/2016 05:30
625835;Google;Não Elegível;80;0;27/06/2016 05:06;27/06/2016 05:10
625824;Google;Apresentação;105;0;27/06/2016 04:54;27/06/2016 05:17
625683;Google;Apresentação;155;0;26/06/2016 18:41;26/06/2016 18:41
625680;Google;Amostras;70;0;26/06/2016 18:37;26/06/2016 18:40
625651;Orgânico;Apresentação;100;0;26/06/2016 17:34;26/06/2016 17:36
625601;Orgânico;Lead Ruim;70;0;26/06/2016 16:01;26/06/2016 16:03
625565;Google;Apresentação;85;0;26/06/2016 15:08;26/06/2016 15:13
625541;Google;Apresentação;100;0;26/06/2016 14:41;26/06/2016 14:43
625540;Orgânico;Qualificado;100;0;26/06/2016 14:41;26/06/2016 14:43
625453;Google;Apresentação;95;0;26/06/2016 13:14;26/06/2016 13:16
625433;Google;Qualificado;235;10;26/06/2016 12:51;26/06/2016 12:54
625427;Google;Lead Ruim;140;0;26/06/2016 12:44;26/06/2016 12:48
625410;Google;Fechado;180;0;26/06/2016 12:33;26/06/2016 12:53
625380;Google;Lead Ruim;60;0;26/06/2016 12:03;26/06/2016 12:22
625316;Orgânico;Qualificado;210;20;26/06/2016 10:48;26/06/2016 10:51
625303;Indicação;Qualificado;50;30;26/06/2016 10:34;
625289;Google;Amostras;95;0;26/06/2016 10:18;26/06/2016 10:21
625286;Google;Lead Ruim;80;0;26/06/2016 10:16;26/06/2016 10:17
625275;Google;Qualificado;155;50;26/06/2016 10:07;26/06/2016 10:07
625222;Google;Qualificado;55;0;26/06/2016 09:13;26/06/2016 09:13
625220;Google;Apresentação;115;0;26/06/2016 09:12;26/06/2016 09:25
625188;Orgânico;Apresentação;70;0;26/06/2016 08:46;26/06/2016 08:52
625185;Indicação;Qualificado;0;0;26/06/2016 08:46;
625176;Google;Não Elegível;100;0;26/06/2016 08:36;26/06/2016 08:37
625137;Google;Apresentação;225;0;26/06/2016 08:09;26/06/2016 08:13
625120;Indicação;Qualificado;80;40;26/06/2016 07:48;
625058;Google;Apresentação;125;0;26/06/2016 06:58;26/06/2016 07:07
625012;Google;Amostras;90;0;26/06/2016 06:14;26/06/2016 06:20
625011;Google;Apresentação;240;0;26/06/2016 06:13;26/06/2016 06:16
625008;Orgânico;Qualificado;175;30;26/06/2016 06:09;26/06/2016 07:51
624995;Google;Apresentação;150;0;26/06/2016 05:57;26/06/2016 06:03
624983;Google;Não Elegível;95;0;26/06/2016 05:45;26/06/2016 05:51
624965;Google;Amostras;70;0;26/06/2016 05:27;26/06/2016 05:27
624947;Google;Apresentação;100;0;26/06/2016 05:09;27/06/2016 02:55
624942;Google;Qualificado;290;60;26/06/2016 05:01;26/06/2016 05:01
624831;Orgânico;Apresentação;230;0;25/06/2016 19:45;25/06/2016 19:57
624728;Orgânico;Apresentação;90;0;25/06/2016 15:37;25/06/2016 15:42
624704;Google;Apresentação;80;0;25/06/2016 14:59;25/06/2016 15:01
624700;Orgânico;Qualificado;80;0;25/06/2016 14:56;25/06/2016 15:00
624682;Google;Lead Ruim;55;0;25/06/2016 14:38;25/06/2016 14:38
624673;Google;Amostras;100;0;25/06/2016 14:33;25/06/2016 14:36
624642;Google;Apresentação;60;0;25/06/2016 13:53;25/06/2016 13:54
624623;Google;Qualificado;115;0;25/06/2016 13:38;25/06/2016 13:45
624594;Google;Qualificado;95;0;25/06/2016 12:56;25/06/2016 13:00
624586;Google;Apresentação;95;0;25/06/2016 12:47;25/06/2016 12:50
624575;Google;Apresentação;140;0;25/06/2016 12:34;25/06/2016 12:45
624563;Google;Apresentação;185;0;25/06/2016 12:23;25/06/2016 12:26
624544;Orgânico;Qualificado;179;30;25/06/2016 12:01;25/06/2016 13:02
624520;Google;Qualificado;95;0;25/06/2016 11:33;25/06/2016 11:38
624500;Google;Fechado;180;0;25/06/2016 11:20;25/06/2016 11:26
624495;Indicação;Fechado;30;0;25/06/2016 11:14;
624488;Orgânico;Apresentação;110;0;25/06/2016 11:09;25/06/2016 11:10
624486;Google;Lead Ruim;90;0;25/06/2016 11:07;25/06/2016 11:14
624449;Orgânico;Apresentação;60;0;25/06/2016 10:37;25/06/2016 10:41
624439;Orgânico;Qualificado;70;0;25/06/2016 10:31;25/06/2016 10:34
624434;Indicação;Qualificado;0;0;25/06/2016 10:26;
624431;Orgânico;Apresentação;100;0;25/06/2016 10:24;25/06/2016 10:31
624430;Google;Qualificado;135;10;25/06/2016 10:23;25/06/2016 10:49
624423;Indicação;Qualificado;10;0;25/06/2016 10:08;
624415;Orgânico;Apresentação;70;0;25/06/2016 10:00;25/06/2016 10:31
624397;Google;Apresentação;60;0;25/06/2016 09:33;25/06/2016 10:19
624363;Indicação;Qualificado;20;0;25/06/2016 09:02;
624357;Google;Lead Ruim;20;0;25/06/2016 08:58;25/06/2016 09:00
624356;Orgânico;Apresentação;100;0;25/06/2016 08:57;25/06/2016 08:59
624353;Indicação;Qualificado;30;0;25/06/2016 08:54;
624347;Google;Qualificado;210;50;25/06/2016 08:51;27/06/2016 11:29
624344;Google;Amostras;125;0;25/06/2016 08:50;25/06/2016 09:06
624343;Google;Fechado;180;0;25/06/2016 08:47;25/06/2016 08:52
624319;Google;Lead Ruim;70;0;25/06/2016 08:30;25/06/2016 08:34
624314;Google;Amostras;95;0;25/06/2016 08:27;25/06/2016 08:31
624295;Orgânico;Amostras;90;0;25/06/2016 08:02;25/06/2016 08:17
624289;Google;Apresentação;130;0;25/06/2016 07:57;25/06/2016 08:11
624227;Google;Fechado;60;0;25/06/2016 07:17;25/06/2016 07:32
624208;Google;Apresentação;105;0;25/06/2016 07:08;25/06/2016 07:10
624199;Google;Lead Ruim;60;0;25/06/2016 07:01;25/06/2016 07:27
624197;Orgânico;Apresentação;80;0;25/06/2016 06:59;25/06/2016 07:00
624189;Google;Apresentação;175;0;25/06/2016 06:54;25/06/2016 06:56
624187;Orgânico;Amostras;90;0;25/06/2016 06:53;25/06/2016 06:57
624182;Google;Fechado;115;0;25/06/2016 06:50;25/06/2016 06:52
624169;Google;Qualificado;80;0;25/06/2016 06:40;25/06/2016 06:40
624147;Google;Fechado;70;0;25/06/2016 06:27;25/06/2016 06:31
624135;Indicação;Qualificado;0;0;25/06/2016 06:17;
624122;Indicação;Qualificado;20;0;25/06/2016 06:07;
624096;Orgânico;Amostras;80;0;25/06/2016 05:51;25/06/2016 05:52
624090;Google;Apresentação;115;0;25/06/2016 05:47;25/06/2016 05:49
624084;Orgânico;Amostras;90;0;25/06/2016 05:44;25/06/2016 05:46
624042;Google;Fechado;110;0;25/06/2016 05:04;25/06/2016 05:04
623948;Google;Fechado;180;0;25/06/2016 03:27;25/06/2016 03:28
623906;Orgânico;Amostras;100;0;25/06/2016 00:49;25/06/2016 00:49
623832;Orgânico;Apresentação;120;0;24/06/2016 17:48;24/06/2016 17:50
623822;Google;Apresentação;165;0;24/06/2016 17:39;24/06/2016 17:39
623814;Orgânico;Apresentação;120;0;24/06/2016 17:17;24/06/2016 17:20
623768;Google;Apresentação;120;0;24/06/2016 16:07;24/06/2016 16:11
623733;Orgânico;Apresentação;200;0;24/06/2016 15:06;24/06/2016 15:07
623727;Google;Apresentação;75;0;24/06/2016 15:03;24/06/2016 15:05
623713;Google;Não Elegível;90;0;24/06/2016 14:43;24/06/2016 14:48
623687;Google;Não Elegível;130;0;24/06/2016 14:12;24/06/2016 14:16
623664;Google;Apresentação;290;0;24/06/2016 13:55;24/06/2016 13:55
623647;Google;Qualificado;177;10;24/06/2016 13:41;24/06/2016 13:41
623627;Orgânico;Lead Ruim;80;0;24/06/2016 13:22;24/06/2016 13:27
623622;Google;Qualificado;150;10;24/06/2016 13:18;28/06/2016 09:01
623572;Google;Apresentação;150;0;24/06/2016 12:19;24/06/2016 12:24
623553;Google;Qualificado;100;0;24/06/2016 11:51;24/06/2016 12:44
623548;Google;Qualificado;70;10;24/06/2016 11:46;24/06/2016 11:55
623497;Google;Qualificado;70;0;24/06/2016 11:04;24/06/2016 11:07
623494;Orgânico;Amostras;80;0;24/06/2016 11:02;24/06/2016 11:06
623467;Google;Apresentação;80;0;24/06/2016 10:29;24/06/2016 11:10
623429;Orgânico;Apresentação;120;0;24/06/2016 10:04;24/06/2016 10:33
623427;Indicação;Qualificado;0;0;24/06/2016 10:04;
623426;Google;Apresentação;80;0;24/06/2016 10:04;24/06/2016 10:06
623408;Indicação;Amostras;30;0;24/06/2016 09:51;
623400;Google;Apresentação;185;0;24/06/2016 09:47;24/06/2016 09:53
623381;Orgânico;Apresentação;150;0;24/06/2016 09:30;24/06/2016 09:33
623373;Google;Não Elegível;70;0;24/06/2016 09:27;24/06/2016 09:29
623355;Orgânico;Apresentação;205;0;24/06/2016 09:18;24/06/2016 09:22
623349;Google;Qualificado;110;10;24/06/2016 09:13;24/06/2016 09:13
623340;Google;Qualificado;100;20;24/06/2016 09:06;24/06/2016 09:16
623297;Google;Fechado;200;0;24/06/2016 08:37;24/06/2016 08:51
623294;Orgânico;Qualificado;140;0;24/06/2016 08:35;24/06/2016 09:20
623290;Orgânico;Qualificado;230;0;24/06/2016 08:31;24/06/2016 09:39
623265;Google;Qualificado;145;0;24/06/2016 08:07;28/06/2016 07:42
623207;Orgânico;Qualificado;70;0;24/06/2016 07:10;24/06/2016 07:29
623206;Google;Apresentação;195;0;24/06/2016 07:10;24/06/2016 07:11
623198;Orgânico;Qualificado;170;0;24/06/2016 07:06;24/06/2016 07:27
623197;Google;Amostras;70;0;24/06/2016 07:05;24/06/2016 07:11
623195;Google;Não Elegível;85;0;24/06/2016 07:01;24/06/2016 07:06
623167;Google;Fechado;110;0;24/06/2016 06:35;24/06/2016 06:45
623161;Google;Qualificado;255;100;24/06/2016 06:30;25/06/2016 05:02
623095;Google;Apresentação;75;0;24/06/2016 05:32;24/06/2016 05:36
623088;Google;Apresentação;100;0;24/06/2016 05:21;24/06/2016 05:58
623084;Google;Apresentação;280;0;24/06/2016 05:19;24/06/2016 05:21
623078;Orgânico;Apresentação;100;0;24/06/2016 05:13;24/06/2016 05:20
622866;Google;Lead Ruim;80;0;23/06/2016 16:37;23/06/2016 16:42
622822;Google;Qualificado;155;0;23/06/2016 15:24;23/06/2016 15:27
622726;Google;Lead Ruim;80;0;23/06/2016 13:01;23/06/2016 13:03
622713;Google;Apresentação;90;0;23/06/2016 12:51;23/06/2016 12:53
622698;Google;Apresentação;85;0;23/06/2016 12:46;23/06/2016 12:48
622655;Google;Apresentação;90;0;23/06/2016 12:10;23/06/2016 12:10
622653;Google;Qualificado;80;0;23/06/2016 12:09;23/06/2016 12:17
622643;Google;Apresentação;60;0;23/06/2016 12:05;23/06/2016 12:06
622631;Google;Qualificado;130;0;23/06/2016 12:00;23/06/2016 12:05
622608;Google;Qualificado;85;10;23/06/2016 11:47;23/06/2016 11:48
622595;Google;Lead Ruim;80;0;23/06/2016 11:37;23/06/2016 12:21
622566;Orgânico;Apresentação;330;0;23/06/2016 11:20;28/06/2016 10:34
622545;Google;Apresentação;95;0;23/06/2016 11:07;23/06/2016 11:12
622543;Orgânico;Qualificado;90;20;23/06/2016 11:07;23/06/2016 11:11
622534;Google;Qualificado;60;0;23/06/2016 11:03;23/06/2016 11:21
622517;Orgânico;Qualificado;110;0;23/06/2016 10:52;27/06/2016 06:47
622505;Google;Qualificado;95;0;23/06/2016 10:43;23/06/2016 10:43
622495;Google;Qualificado;160;10;23/06/2016 10:35;23/06/2016 10:39
622488;Google;Lead Ruim;70;0;23/06/2016 10:31;30/06/2016 09:20
622460;Google;Qualificado;120;0;23/06/2016 10:07;23/06/2016 10:12
622423;Google;Não Elegível;165;0;23/06/2016 09:48;01/07/2016 07:12
622410;Google;Apresentação;80;0;23/06/2016 09:38;04/08/2016 11:12
622400;Google;Qualificado;70;0;23/06/2016 09:35;23/06/2016 09:56
622395;Google;Apresentação;295;0;23/06/2016 09:32;23/06/2016 09:36
622385;Orgânico;Não Elegível;60;0;23/06/2016 09:26;23/06/2016 09:50
622372;Indicação;Qualificado;20;0;23/06/2016 09:17;
622363;Google;Qualificado;60;0;23/06/2016 09:08;23/06/2016 09:55
622305;Google;Amostras;115;0;23/06/2016 08:18;23/06/2016 08:24
622295;Google;Qualificado;85;0;23/06/2016 08:12;23/06/2016 08:17
622285;Google;Qualificado;90;0;23/06/2016 08:08;23/06/2016 08:19
622276;Google;Fechado;120;0;23/06/2016 08:00;23/06/2016 08:02
622275;Google;Apresentação;175;0;23/06/2016 07:57;23/06/2016 07:59
622189;Orgânico;Qualificado;150;0;23/06/2016 06:56;23/06/2016 07:14
622145;Indicação;Qualificado;20;10;23/06/2016 06:17;
622093;Google;Qualificado;115;10;23/06/2016 05:34;23/06/2016 06:04
622090;Google;Não Elegível;175;0;23/06/2016 05:31;23/06/2016 05:39
622089;Google;Qualificado;90;20;23/06/2016 05:31;23/06/2016 05:51
622084;Google;Lead Ruim;60;0;23/06/2016 05:28;23/06/2016 05:36
622076;Google;Lead Ruim;60;0;23/06/2016 05:24;23/06/2016 06:20
622056;Google;Amostras;95;0;23/06/2016 05:11;24/06/2016 04:28
622052;Orgânico;Qualificado;160;10;23/06/2016 05:05;23/06/2016 05:28
621999;Orgânico;Apresentação;130;0;23/06/2016 04:10;04/07/2016 13:07
621998;Orgânico;Amostras;120;0;23/06/2016 04:09;23/06/2016 04:20
621976;Google;Qualificado;110;0;23/06/2016 03:37;23/06/2016 03:51
621870;Google;Não Elegível;70;0;22/06/2016 18:40;22/06/2016 18:40
621837;Orgânico;Apresentação;345;0;22/06/2016 17:42;25/06/2016 20:21
621812;Google;Apresentação;80;0;22/06/2016 17:06;22/06/2016 17:07
621770;Orgânico;Apresentação;100;0;22/06/2016 15:52;22/06/2016 15:55
621746;Orgânico;Apresentação;80;0;22/06/2016 15:19;24/07/2016 13:53
621739;Orgânico;Lead Ruim;100;0;22/06/2016 15:07;19/07/2016 14:26
621704;Google;Apresentação;245;0;22/06/2016 14:21;22/06/2016 14:25
621675;Google;Apresentação;205;0;22/06/2016 13:47;22/06/2016 13:54
621638;Google;Amostras;90;0;22/06/2016 13:04;22/06/2016 13:04
621583;Indicação;Qualificado;105;60;22/06/2016 12:01;
621566;Google;Qualificado;95;0;22/06/2016 11:51;22/06/2016 11:53
621553;Google;Qualificado;105;10;22/06/2016 11:44;22/06/2016 11:50
621535;Google;Apresentação;70;0;22/06/2016 11:28;22/06/2016 11:29
621532;Indicação;Interessado;70;0;22/06/2016 11:26;
621492;Google;Apresentação;75;0;22/06/2016 11:01;22/06/2016 11:05
621464;Google;Apresentação;115;0;22/06/2016 10:41;22/06/2016 10:51
621451;Google;Fechado;90;0;22/06/2016 10:29;22/06/2016 10:51
621393;Google;Fechado;210;0;22/06/2016 09:34;22/06/2016 09:38
621386;Orgânico;Qualificado;140;10;22/06/2016 09:31;22/06/2016 15:55
621381;Google;Qualificado;215;20;22/06/2016 09:29;22/06/2016 09:31
621353;Google;Qualificado;60;0;22/06/2016 09:08;22/06/2016 09:44
621327;Google;Qualificado;140;0;22/06/2016 08:52;22/06/2016 08:58
621280;Google;Amostras;90;0;22/06/2016 08:10;22/06/2016 08:12
621269;Google;Qualificado;145;0;22/06/2016 08:06;22/06/2016 08:10
621231;Google;Apresentação;70;0;22/06/2016 07:33;22/06/2016 07:38
621213;Google;Qualificado;175;0;22/06/2016 07:21;22/06/2016 07:21
621205;Indicação;Fechado;10;0;22/06/2016 07:18;
621198;Indicação;Qualificado;0;0;22/06/2016 07:11;
621183;Google;Apresentação;85;0;22/06/2016 07:00;22/06/2016 09:14
621166;Google;Amostras;115;0;22/06/2016 06:51;22/06/2016 06:52
621121;Indicação;Fechado;10;0;22/06/2016 06:28;
621106;Google;Amostras;60;0;22/06/2016 06:15;22/06/2016 06:17
621103;Google;Lead Ruim;50;0;22/06/2016 06:14;22/06/2016 06:20
621087;Indicação;Qualificado;20;0;22/06/2016 06:05;
621026;Google;Qualificado;90;0;22/06/2016 05:05;22/06/2016 05:25
621024;Google;Amostras;120;0;22/06/2016 05:04;22/06/2016 05:09
620996;Google;Amostras;115;0;22/06/2016 04:26;22/06/2016 04:33
620989;Google;Qualificado;100;0;22/06/2016 04:11;22/06/2016 05:01
620979;Google;Fechado;315;0;22/06/2016 03:51;22/06/2016 03:51
620905;Google;Não Elegível;70;0;21/06/2016 19:03;21/06/2016 19:06
620874;Orgânico;Apresentação;205;0;21/06/2016 18:10;21/06/2016 18:15
620792;Google;Qualificado;105;0;21/06/2016 15:44;21/06/2016 15:44
620705;Google;Qualificado;195;30;21/06/2016 13:32;21/06/2016 13:37
620704;Google;Qualificado;235;100;21/06/2016 13:26;21/06/2016 13:43
620699;Google;Amostras;60;0;21/06/2016 13:22;21/06/2016 13:22
620677;Google;Fechado;105;0;21/06/2016 13:05;21/06/2016 13:10
620624;Google;Apresentação;165;0;21/06/2016 12:27;21/06/2016 12:34
620588;Google;Apresentação;65;0;21/06/2016 12:04;21/06/2016 12:04
620563;Google;Lead Ruim;632;0;21/06/2016 11:41;22/06/2016 03:17
620553;Google;Não Elegível;75;0;21/06/2016 11:32;21/06/2016 11:35
620550;Google;Lead Ruim;110;0;21/06/2016 11:31;21/06/2016 11:46
620501;Google;Qualificado;80;0;21/06/2016 11:08;21/06/2016 11:09
620468;Google;Apresentação;190;0;21/06/2016 10:41;21/06/2016 10:52
620463;Orgânico;Lead Ruim;80;0;21/06/2016 10:36;21/06/2016 10:57
620456;Google;Amostras;60;0;21/06/2016 10:33;21/06/2016 10:39
620454;Indicação;Fechado;185;0;21/06/2016 10:30;
620420;Google;Qualificado;190;0;21/06/2016 10:06;22/06/2016 11:27
